,Fator_1,Fator_2
13621,9.962915,15.136231
13622,-1.4389461,4.6412
13623,-1.406395,10.965973
13624,-3.736396,8.917663
13625,5.8662224,-3.8295763
13626,5.1098466,-4.1951694
13627,-1.1952205,4.8963633
13628,3.8906703,-3.891068
13629,14.466454,5.0452323
13630,1.5630032,2.5766485
13631,9.911147,15.179175
13632,4.683428,-4.2331567
13633,8.929714,15.65283
13634,10.2253475,15.980362
13635,4.239659,-4.0612617
13636,9.108586,16.063236
13637,8.527627,15.064214
13638,15.015975,8.0844
13639,8.761903,18.306585
13640,-0.9997405,12.33458
13641,15.541157,4.928565
13642,8.988454,18.312794
13643,-1.6549928,12.149958
13644,13.781106,5.6117682
13645,14.652002,4.3215227
13646,11.387593,14.118074
13647,11.5547285,7.2545023
13648,-1.881787,13.076736
13649,-3.678265,9.004456
13650,7.1090894,16.49116
13651,11.936181,3.2818184
13652,-1.282331,11.510188
13653,5.4762936,-3.951508
13654,3.2062945,-1.8181738
13655,10.579959,14.398881
13656,13.455737,7.4784794
13657,9.986614,15.499776
13658,10.704807,3.7361653
13659,14.920386,3.8932772
13660,9.502701,15.21863
13661,8.692161,15.310233
13662,14.7131605,3.4953783
13663,4.759637,-3.8076994
13664,10.716097,14.612689
13665,8.910993,15.402842
13666,-1.6420442,10.768187
13667,4.236827,-3.9937744
13668,5.018008,-3.471475
13669,10.662606,14.443093
13670,9.958288,15.97893
13671,12.611473,5.9254627
13672,14.676272,6.0396795
13673,11.339312,3.2221146
13674,14.741404,8.340822
13675,9.363692,17.591137
13676,-4.7759895,8.840098
13677,14.070751,6.0540924
13678,3.2410312,-1.4778605
13679,4.1455526,-3.7995257
13680,12.69525,3.5771701
13681,-3.8246546,7.9920125
13682,5.2548504,4.1080546
13683,4.130238,-4.087528
13684,12.521684,3.2598073
13685,14.644578,3.546777
13686,13.99036,4.125854
13687,1.9772972,2.357503
13688,-1.3899615,4.260089
13689,14.175871,6.472384
13690,13.71588,4.789896
13691,10.211449,15.889885
13692,8.999451,17.148952
13693,3.7869015,-2.3774273
13694,12.796855,6.623409
13695,14.146431,4.3056006
13696,3.0170672,-2.0232656
13697,15.104561,5.186899
13698,3.393752,-1.6610665
13699,13.884679,7.034749
13700,10.000485,14.441028
13701,13.235308,4.851219
13702,4.060181,-3.996554
13703,15.54992,5.087986
13704,-3.7926593,8.110276
13705,12.911108,3.2309206
13706,7.4157557,15.081501
13707,14.098943,3.7788296
13708,15.08161,6.2276626
13709,15.53751,4.2787066
13710,3.8914964,-3.888661
13711,14.957939,3.7230456
13712,15.19698,5.233415
13713,3.7273233,-1.5551361
13714,4.9875402,4.0815196
13715,11.741583,3.9016352
13716,15.183309,6.428986
13717,4.418448,3.9308865
13718,12.94997,2.7314944
13719,-3.599959,8.233974
13720,4.1990666,-3.9372804
13721,4.0385637,-3.8807077
13722,4.081746,-3.6679096
13723,9.354622,14.746764
13724,-3.5226626,8.363763
13725,15.598508,4.431345
13726,4.9585805,4.5627766
13727,15.272136,5.608059
13728,15.266176,6.52019
13729,15.27756,4.666974
13730,3.39017,-2.024332
13731,8.371145,16.709238
13732,14.957706,6.0244136
13733,-3.6318898,8.15758
13734,12.507337,5.4485316
13735,14.100405,8.748876
13736,-3.724496,8.574138
13737,14.33226,5.8836813
13738,14.131517,5.0706363
13739,14.411808,5.9998283
13740,9.385968,14.950818
13741,-1.7818323,10.751466
13742,5.472765,-3.9445794
13743,2.9305792,-2.0250793
13744,3.992472,-3.701876
13745,9.7689905,15.695746
13746,4.9647417,-3.9965212
13747,-3.5411856,8.731976
13748,3.6610377,-1.5565919
13749,14.648503,4.496762
13750,14.13565,5.187472
13751,15.327104,4.2181144
13752,4.3269153,-3.7032561
13753,9.594574,15.27309
13754,12.921182,3.712206
13755,14.541011,3.441683
13756,4.4056253,3.7687871
13757,-1.1531134,4.025641
13758,5.3452663,4.1303334
13759,14.244435,3.9575827
13760,12.990432,3.039879
13761,12.619066,3.4062567
13762,9.655875,15.6244135
13763,14.616087,4.265744
13764,14.462084,3.859368
13765,14.208673,4.1930842
13766,-0.60907924,11.488753
13767,14.259091,3.136959
13768,15.282323,4.438235
13769,3.3259406,-1.8889127
13770,15.575175,6.9243803
13771,9.304232,14.524921
13772,-1.2216084,11.296385
13773,13.523418,4.4398136
13774,-1.1278279,10.843369
13775,16.042736,6.4379625
13776,4.356593,3.7871003
13777,13.9619055,4.8027577
13778,8.9426,15.818206
13779,-2.2470815,13.255595
13780,14.048674,3.936877
13781,-0.7774053,11.285519
13782,4.9037924,-3.743792
13783,15.259742,8.583497
13784,4.333735,-4.0303717
13785,14.155148,5.837345
13786,9.273535,15.196449
13787,4.4384785,4.390673
13788,9.734835,16.233454
13789,-0.51898223,11.960505
13790,-3.9427416,7.9067492
13791,5.1090846,3.8922448
13792,10.20697,16.735611
13793,14.126901,3.5021513
13794,14.513533,3.8442507
13795,3.2533195,-1.5989366
13796,13.529079,7.20315
13797,15.017824,7.173088
13798,4.3935437,-1.6615249
13799,14.580672,4.5568323
13800,10.550702,15.36026
13801,13.970002,5.5182476
13802,9.819375,15.638872
13803,13.600226,4.00679
13804,12.793061,5.4631386
13805,-0.9610783,4.5882854
13806,16.03108,6.179092
13807,15.507178,4.649497
13808,14.119477,5.6608047
13809,15.537014,5.040105
13810,1.5433723,2.3209946
13811,3.7304304,3.8783112
13812,14.55075,4.8272552
13813,13.449133,4.1947045
13814,4.1449575,-4.069966
13815,13.612676,4.986957
13816,14.112986,3.8771963
13817,5.141245,4.3726482
13818,12.729241,3.033035
13819,13.443884,5.0655494
13820,-0.9623773,4.45261
13821,-3.7698963,8.126006
13822,2.905807,-1.9466053
13823,14.916705,3.8026397
13824,4.461475,4.915473
13825,15.088375,5.2272716
13826,4.1632695,4.272797
13827,15.167112,4.778495
13828,4.9880342,3.7494211
13829,12.55497,5.785665
13830,14.649458,3.9580393
13831,9.645333,15.413845
13832,15.457162,4.3236995
13833,12.673635,3.036748
13834,3.871382,-1.6275367
13835,-1.0981106,4.0548887
13836,-4.1065784,8.088986
13837,13.956405,3.5825865
13838,-3.2283049,8.476653
13839,14.437742,5.0653486
13840,14.891444,3.516942
13841,-1.4180189,4.263891
13842,3.272585,-2.4104812
13843,10.743532,14.127039
13844,-0.23073609,4.9181433
13845,1.7832199,1.9870645
13846,4.464041,-3.4589794
13847,3.3071587,-1.2564968
13848,5.3016286,4.2999053
13849,12.537183,3.080031
13850,-3.8218963,8.860946
13851,-1.4192388,11.952511
13852,12.703007,5.123085
13853,13.338836,6.531281
13854,14.959159,3.8707988
13855,4.8830853,4.6840134
13856,11.178514,2.6331577
13857,14.105525,6.403205
13858,14.245544,3.5668676
13859,-1.2252967,10.936924
13860,14.307855,4.99025
13861,15.290456,6.616786
13862,4.8603387,-4.585208
13863,3.7637756,-1.2365841
13864,14.1403265,5.959932
13865,12.871577,7.545078
13866,14.996744,4.6629558
13867,-1.0435369,4.1772695
13868,14.454451,4.4088774
13869,-4.8417373,9.451567
13870,3.003244,-1.8888294
13871,9.893936,16.461195
13872,14.754571,7.1668663
13873,12.254116,3.0320256
13874,14.772476,3.7191846
13875,9.477342,15.219336
13876,12.992908,5.567429
13877,-1.3250471,11.862389
13878,9.285731,16.581638
13879,1.8668014,2.1690292
13880,12.487884,3.1497042
13881,-4.1024513,8.064761
13882,14.464198,4.974232
13883,15.178113,7.4889917
13884,14.290494,4.9195714
13885,-0.3537487,4.9189534
13886,3.0867805,-1.544224
13887,3.011524,-2.0484085
13888,15.160055,3.655025
13889,14.873411,3.6208038
13890,9.152272,15.190582
13891,14.197174,4.411071
13892,15.01638,4.706999
13893,-3.6457736,10.069217
13894,9.067186,17.840542
13895,4.633122,-4.322933
13896,10.755341,14.628581
13897,15.234317,7.043823
13898,12.429319,6.3543353
13899,9.10221,14.563743
13900,-1.6785549,11.682529
13901,14.877269,6.187229
13902,9.630173,15.12411
13903,4.6724496,3.6558068
13904,-1.8475584,11.7525625
13905,12.944164,2.7645597
13906,-1.3826526,4.2552013
13907,-1.0370753,4.1836753
13908,14.684685,3.7637012
13909,-1.424904,4.194302
13910,14.468937,6.6458836
13911,1.7095165,2.1465683
13912,12.68053,3.9549215
13913,15.627166,7.557709
13914,13.666438,6.5785503
13915,14.40307,4.142561
13916,13.448042,6.5695415
13917,15.241994,5.92929
13918,13.991844,5.7203016
13919,12.4012165,3.8952494
13920,4.739486,-4.2061086
13921,8.065282,16.861471
13922,8.241758,16.07249
13923,3.4088652,-1.4663405
13924,4.7939906,-3.8332875
13925,3.829167,-3.8051677
13926,9.3384,15.213865
13927,15.321763,6.2447467
13928,3.1959608,-2.0822248
13929,15.190167,4.8444023
13930,10.725468,14.221541
13931,13.157236,6.1995187
13932,14.660935,4.418617
13933,14.509785,4.2446527
13934,-3.8328857,9.598067
13935,13.2948065,7.058
13936,9.743945,16.343718
13937,11.50579,2.7575889
13938,4.181391,-3.98018
13939,14.060651,6.775398
13940,12.921593,4.6623917
13941,-2.0364687,12.3112
13942,13.701904,4.9228964
13943,5.121674,3.722582
13944,14.484464,3.724782
13945,13.164502,5.9582977
13946,2.9572341,-1.9602548
13947,10.024246,15.0968275
13948,14.463645,3.656299
13949,-3.9868903,8.026584
13950,9.139339,17.86169
13951,4.944365,4.4456387
13952,13.536141,5.032157
13953,8.870019,16.463717
13954,15.334358,6.850578
13955,3.0360277,-1.7729896
13956,14.508011,6.756093
13957,15.492256,4.3192415
13958,13.819684,7.9325857
13959,-1.7252024,11.278459
13960,8.620647,14.456856
13961,5.248734,4.094853
13962,5.1029973,3.977464
13963,14.480748,6.9555087
13964,4.5012493,4.895435
13965,1.8283519,2.036013
13966,-3.7327108,8.329549
13967,-3.7364962,8.163362
13968,10.805183,14.834198
13969,11.48611,2.4978983
13970,3.762978,-1.2305968
13971,10.490396,14.558927
13972,11.483358,13.498576
13973,12.205939,3.4747238
13974,4.6143694,-4.060857
13975,5.0620008,-3.6438823
13976,10.32618,16.134184
13977,10.083215,16.866476
13978,9.684256,18.080992
13979,14.515312,3.403616
13980,14.854914,6.955154
13981,8.2762575,15.611336
13982,5.0188484,4.2916875
13983,11.204885,3.5546238
13984,14.228336,7.5522685
13985,14.281916,7.0335164
13986,11.961463,3.349811
13987,8.743044,15.574315
13988,15.068243,4.3853893
13989,-3.971735,9.217345
13990,14.415287,3.4251947
13991,10.312194,2.7396638
13992,4.0533214,4.788647
13993,11.467816,6.8945518
13994,12.912438,2.6990995
13995,14.107012,5.8086267
13996,14.048813,5.7947016
13997,14.714504,4.377866
13998,4.365253,-3.869186
13999,8.257831,16.02855
14000,8.729451,17.625153
14001,9.982953,14.966937
14002,7.9914966,16.333443
14003,-4.26263,8.952583
14004,10.032683,16.063467
14005,-4.8605785,9.897551
14006,3.007885,-1.5405978
14007,3.8281746,4.376064
14008,-1.2524627,10.869539
14009,9.597153,14.600864
14010,15.45742,5.203985
14011,9.669796,15.276232
14012,-4.6414676,9.971808
14013,-2.094041,12.570781
14014,12.369931,3.0074625
14015,4.525374,-3.3057492
14016,11.259792,2.9264104
14017,-1.6218013,11.771039
14018,3.9115126,-1.1673179
14019,14.371808,5.432359
14020,4.4187155,4.2671995
14021,8.770684,17.180244
14022,7.795694,16.333538
14023,14.82036,4.670741
14024,15.2641735,6.1101174
14025,11.893352,5.717894
14026,12.609146,2.9742436
14027,15.307758,6.519454
14028,11.05771,6.2831445
14029,15.503897,4.3469696
14030,8.7592,17.675365
14031,15.002656,5.547888
14032,5.393999,4.4342647
14033,11.20122,13.986282
14034,8.403668,13.822572
14035,4.391471,-3.735511
14036,3.8472483,-1.3658211
14037,8.908747,17.36406
14038,-3.834816,8.578524
14039,11.879381,15.365355
14040,9.080102,17.665733
14041,11.354053,13.863174
14042,14.950749,6.83346
14043,9.469401,15.278724
14044,4.581736,-1.6970695
14045,13.663625,3.0906336
14046,4.953167,4.528999
14047,4.021566,-1.6352482
14048,13.786115,3.6678612
14049,10.143355,15.163192
14050,-2.0385003,12.017874
14051,14.832458,3.562054
14052,1.7852801,2.1780798
14053,15.380971,5.5205607
14054,9.602983,17.244917
14055,12.199617,14.784655
14056,9.364099,15.743222
14057,12.753601,7.9321027
14058,15.323663,6.0675116
14059,14.429993,3.7607648
14060,13.816893,8.098703
14061,10.325135,2.769459
14062,7.907042,17.260866
14063,9.020704,16.902988
14064,13.439821,6.9590435
14065,10.718498,3.7819858
14066,8.309378,14.115635
14067,11.284018,3.135817
14068,5.319363,-4.2595296
14069,4.7289724,-1.8735973
14070,4.2214437,-1.556634
14071,8.120598,16.259792
14072,-1.396202,4.2992115
14073,-0.80478746,12.2946825
14074,8.178271,13.8459635
14075,13.794361,7.0355754
14076,4.4589725,4.5013356
14077,9.295863,14.612551
14078,-4.17589,8.258404
14079,14.29589,5.795926
14080,11.4970455,2.8581266
14081,14.641861,7.243174
14082,14.822196,5.181636
14083,12.344284,6.452904
14084,13.933125,6.9795823
14085,14.563074,8.786496
14086,10.240737,15.419226
14087,13.883586,6.91407
14088,12.8348675,5.1292214
14089,12.065829,2.937974
14090,11.163831,14.033522
14091,9.212392,17.692118
14092,8.635603,15.805938
14093,8.394184,17.571766
14094,11.319201,14.984844
14095,4.739851,-4.013002
14096,4.5618834,4.0260954
14097,9.952682,15.326734
14098,15.444091,4.9511566
14099,-1.5290025,4.5170803
14100,15.465458,5.642698
14101,7.1019545,16.549715
14102,9.0895605,15.549454
14103,11.728093,7.1430807
14104,9.7660265,16.350565
14105,14.60939,7.041279
14106,8.518373,15.699264
14107,9.871517,15.324278
14108,10.334911,15.715797
14109,12.901126,3.6156473
14110,11.494172,6.427442
14111,4.4423494,3.7589831
14112,5.4798193,-4.647149
14113,11.230098,4.525845
14114,11.538361,4.022733
14115,8.458597,14.513347
14116,15.467843,8.06969
14117,14.392349,5.6097803
14118,13.05651,6.3392625
14119,14.909513,3.5318131
14120,3.0328114,-1.9089253
14121,15.481449,4.3731976
14122,9.863652,16.797283
14123,7.552896,15.811507
14124,12.257565,14.461268
14125,1.8623949,1.8376644
14126,4.4203773,-3.8375733
14127,9.267077,15.748122
14128,12.37971,3.292312
14129,8.482356,14.687312
14130,-1.1471784,4.021111
14131,8.726363,15.304819
14132,10.89525,13.769655
14133,-1.987064,12.046205
14134,8.67521,16.088198
14135,14.191229,7.9283543
14136,14.424844,3.968198
14137,4.8417706,4.567502
14138,13.580761,7.6822267
14139,14.3597975,7.1614633
14140,15.4389305,6.234699
14141,12.7458315,3.0543268
14142,11.684656,4.028849
14143,-2.4856648,12.974793
14144,12.011066,6.588408
14145,-3.6362877,9.079323
14146,13.056475,5.756893
14147,7.093934,16.895857
14148,10.899941,4.117028
14149,13.98487,6.5308647
14150,4.2440743,-3.9470904
14151,4.022778,-2.138329
14152,1.6842693,2.02316
14153,14.618126,6.031468
14154,13.223668,6.497692
14155,4.214512,4.238211
14156,-0.88886946,12.644657
14157,8.66335,14.051737
14158,15.207929,6.6619744
14159,3.8032677,-1.5924416
14160,8.481303,17.362247
14161,8.494147,14.075501
14162,14.688257,6.5730276
14163,14.027655,5.101816
14164,14.880155,3.9837332
14165,14.593513,5.776427
14166,3.3606415,-1.294008
14167,14.150018,4.4981046
14168,11.402124,3.2913375
14169,9.94053,15.456097
14170,15.274392,6.2484384
14171,4.406435,-3.6089845
14172,3.4531407,-2.047855
14173,9.840069,14.294261
14174,-3.1306577,8.38145
14175,4.2108126,5.034114
14176,11.208114,3.0531662
14177,4.6428595,-1.803276
14178,-1.1736469,10.962954
14179,7.9250674,15.670595
14180,10.872351,2.3295732
14181,11.804635,7.0017457
14182,10.063025,17.108427
14183,15.183471,6.685154
14184,11.696937,3.2413301
14185,-3.1704507,8.725618
14186,12.987108,6.3283167
14187,13.660365,6.1033454
14188,13.464735,7.485647
14189,3.8984194,-2.055868
14190,-1.317177,12.173548
14191,-3.6487412,8.591207
14192,3.3298686,-1.3741494
14193,14.174477,8.843478
14194,10.322765,2.9883187
14195,10.888409,2.263448
14196,13.860738,7.0669208
14197,14.065237,7.3486333
14198,14.684843,5.106569
14199,-2.8944964,8.973746
14200,9.682908,14.852605
14201,13.551012,3.7463772
14202,15.02381,5.1006594
14203,-0.9433236,4.631113
14204,12.369677,3.2221465
14205,7.769247,16.121695
14206,9.832752,15.71679
14207,9.670204,16.567945
14208,15.149674,6.9352207
14209,14.6331415,4.0278587
14210,-3.7244391,8.959692
14211,8.157681,16.652866
14212,14.28636,6.221044
14213,15.196512,5.6977043
14214,14.846855,4.8987427
14215,8.183361,17.364416
14216,14.840011,4.343107
14217,14.354173,7.1648993
14218,5.196866,4.496329
14219,14.972239,6.1829824
14220,15.645792,5.948196
14221,8.213939,14.148505
14222,15.261122,6.092839
14223,14.236078,4.8171344
14224,9.326911,16.763668
14225,8.057461,18.013433
14226,8.170896,13.801257
14227,12.7379465,2.856545
14228,-1.0233479,4.353954
14229,11.201695,3.7218137
14230,9.244784,17.173609
14231,10.147735,15.569423
14232,8.9399805,16.623762
14233,11.808232,2.9698677
14234,14.718779,5.8859262
14235,14.815169,6.004838
14236,14.296978,4.6380944
14237,14.98841,5.933745
14238,9.366463,15.929438
14239,14.357992,7.256468
14240,15.466104,6.339831
14241,11.036434,4.4221454
14242,8.866161,15.521275
14243,8.840842,18.178381
14244,13.984715,5.385053
14245,1.7500582,2.1364043
14246,11.804487,3.0230207
14247,9.763352,15.652988
14248,1.4560554,2.4197044
14249,3.6144655,-1.4968177
14250,15.496647,6.679124
14251,-1.6200609,11.04677
14252,14.918038,6.0778246
14253,14.902015,6.188586
14254,14.054037,6.2124586
14255,9.423814,15.746395
14256,13.6586,6.6161413
14257,2.990516,-2.009737
14258,10.253491,15.533137
14259,8.766152,16.697119
14260,7.3434653,16.67015
14261,-2.8780484,8.803814
14262,11.402738,15.606687
14263,11.253544,14.061743
14264,4.652577,-3.4949703
14265,13.936666,7.450527
14266,14.011928,6.57249
14267,14.055288,4.073543
14268,14.670224,5.999938
14269,1.9310366,2.1777482
14270,14.54545,6.215
14271,4.1802807,-2.414895
14272,14.447381,5.976784
14273,5.2028046,4.0134277
14274,15.525566,5.483291
14275,-0.28139758,4.9428115
14276,14.234883,3.2108333
14277,15.351716,5.384364
14278,15.40679,5.2677813
14279,4.2007627,-1.3828679
14280,4.1497355,-3.927768
14281,9.536095,15.2645645
14282,14.42134,4.541691
14283,4.0891232,-3.8052235
14284,14.954963,5.2344475
14285,-4.119361,8.69625
14286,14.846958,4.879193
14287,4.8133388,4.0034986
14288,10.22318,15.735107
14289,14.625225,4.591447
14290,15.166047,5.3297453
14291,4.922529,4.1738305
14292,14.216224,3.8900268
14293,4.815247,3.9555109
14294,4.00532,-3.997072
14295,14.833887,6.7028112
14296,13.859204,3.638686
14297,11.928076,3.1722674
14298,-3.4609163,8.890731
14299,4.626027,4.0128875
14300,-3.9756677,9.080781
14301,12.536031,3.7686863
14302,-1.7155703,11.542047
14303,10.912943,2.4914424
14304,14.022509,7.4534783
14305,13.835751,3.0895574
14306,14.1648,6.9262314
14307,1.83373,2.2998402
14308,14.215152,5.1636133
14309,14.434664,5.1299186
14310,3.2843654,-1.474809
14311,4.9685764,3.776959
14312,14.840956,4.935601
14313,12.560552,3.1670063
14314,-1.1283678,11.154894
14315,12.517035,4.0638447
14316,13.79265,5.5941205
14317,12.133762,3.5190032
14318,9.2554245,14.532198
14319,15.466967,5.033885
14320,12.668135,6.323126
14321,10.575535,15.278814
14322,-2.5336215,9.027712
14323,15.528031,5.2061152
14324,-0.5560872,5.3766475
14325,15.1860075,4.3166533
14326,10.436882,16.507496
14327,3.8815856,-2.0858822
14328,4.8541584,4.0604777
14329,-1.6453501,10.383478
14330,14.139835,4.1509724
14331,14.061355,5.907292
14332,9.102289,16.10384
14333,14.42751,5.4580064
14334,-4.1550245,8.149276
14335,12.589155,2.9563663
14336,-3.9424078,7.9882417
14337,5.128786,3.9685805
14338,-3.865898,9.267748
14339,5.0701475,4.4236283
14340,10.053738,15.550566
14341,-3.4738715,9.252215
14342,4.0800457,-3.931461
14343,9.920603,16.524366
14344,14.320512,4.1875753
14345,10.745977,14.631624
14346,3.8870356,-3.8545353
14347,9.423765,14.790537
14348,13.265347,5.2159214
14349,10.174032,15.132812
14350,13.592113,4.0241
14351,3.499033,-1.5904971
14352,3.825957,-1.379205
14353,3.3613749,-1.465106
14354,4.190224,-1.1653523
14355,15.009587,3.5659971
14356,15.509884,4.468316
14357,12.825382,3.0304725
14358,15.509033,5.213154
14359,13.964544,5.323506
14360,-3.7806478,8.956277
14361,10.844895,14.826207
14362,4.836282,3.990369
14363,11.563405,7.1656265
14364,12.82444,7.071171
14365,12.021365,3.0013928
14366,5.1899233,-4.493076
14367,12.772592,2.8735301
14368,12.975221,2.6888452
14369,10.068437,17.073288
14370,1.6846795,2.0375595
14371,4.6106973,3.95494
14372,3.4430292,-1.3923193
14373,4.818611,-3.6480012
14374,3.5970912,-1.1037694
14375,15.403827,6.801148
14376,4.8258924,3.9788005
14377,4.934475,4.294525
14378,10.738206,3.5994368
14379,-1.100646,4.410203
14380,3.1415386,-1.8897276
14381,10.252827,16.857643
14382,1.6837927,2.050856
14383,4.632631,-3.9870632
14384,14.95413,6.095747
14385,15.230173,6.402611
14386,3.083413,-2.0148628
14387,13.85252,8.366714
14388,3.5470095,-1.6235244
14389,12.613776,4.039933
14390,14.397641,5.0713577
14391,15.326925,4.8336744
14392,3.3712087,-2.1203022
14393,14.896985,8.843189
14394,14.290777,7.860945
14395,13.999207,5.840495
14396,12.4792795,5.6012726
14397,15.585722,5.819975
14398,13.686104,6.41521
14399,14.063678,4.8401775
14400,15.436469,4.5565066
14401,2.9221592,-2.029562
14402,9.9878645,16.002068
14403,-4.743789,8.977972
14404,13.913979,4.912032
14405,3.905634,-1.558258
14406,3.740812,-1.4535433
14407,3.8975832,-1.5872383
14408,14.369242,6.6073976
14409,10.028001,15.165508
14410,15.316256,6.5293436
14411,5.0198603,-3.9841416
14412,9.150031,14.767082
14413,14.660667,3.9727173
14414,10.536303,15.194023
14415,13.615719,4.3588476
14416,3.497899,-2.2883084
14417,13.704844,6.059615
14418,14.300783,4.6464553
14419,9.862099,15.867901
14420,3.2885938,-1.772602
14421,-3.9098527,9.851189
14422,13.658279,6.971762
14423,5.1699786,3.8747497
14424,13.565949,5.9465756
14425,14.714328,4.109569
14426,15.2025175,8.530098
14427,8.555305,15.371116
14428,15.171493,4.862119
14429,3.3029373,-2.3729653
14430,1.760612,2.015725
14431,4.3682585,-1.0739589
14432,14.044679,5.8660483
14433,14.297211,7.8423557
14434,8.828068,15.671563
14435,-0.92220503,10.958959
14436,9.521516,15.225162
14437,-4.0020714,8.195516
14438,13.405297,4.2389917
14439,4.5469885,3.9073155
14440,2.93824,-1.9375669
14441,14.93152,3.8942425
14442,5.1849155,3.9254303
14443,-3.4624126,8.353898
14444,3.3404732,-2.1743114
14445,15.692708,5.942358
14446,4.587498,-1.8725185
14447,13.633337,6.4449906
14448,13.171731,5.3521314
14449,14.622366,4.301023
14450,13.1771755,6.8804584
14451,14.531323,5.2577734
14452,4.572623,-1.7169496
14453,14.6745405,4.255732
14454,10.409733,16.782433
14455,9.19709,14.612744
14456,4.438377,4.2200894
14457,13.218823,5.542297
14458,3.6336908,-1.682142
14459,14.519406,3.6607409
14460,13.863967,4.7915864
14461,14.355598,7.9682775
14462,10.551349,14.500187
14463,11.045092,15.053415
14464,14.980468,6.7254043
14465,1.8349227,2.011781
14466,12.180731,14.979915
14467,12.429133,3.0991
14468,13.057264,6.340033
14469,-1.5635785,11.252967
14470,9.042116,15.142086
14471,-3.8802402,7.940903
14472,1.768414,2.0485907
14473,14.948565,5.834862
14474,14.392981,6.5225353
14475,15.223069,6.379447
14476,15.558669,6.1017127
14477,4.8142524,-3.526302
14478,14.593914,6.5159516
14479,14.291275,6.0818934
14480,13.522965,5.8205705
14481,14.294315,3.950279
14482,-3.7145329,8.258254
14483,4.832798,4.7090745
14484,-1.2830077,4.9944644
14485,5.1659975,3.9556165
14486,4.0930552,-3.993667
14487,10.411576,15.194156
14488,14.003611,4.785143
14489,15.728804,4.541217
14490,-1.6568427,11.762655
14491,13.173677,7.2075844
14492,13.95582,4.304284
14493,10.087842,16.035168
14494,13.499071,4.847907
14495,9.086241,15.374615
14496,14.814897,4.2761087
14497,1.5199438,2.4282866
14498,14.416324,3.9013996
14499,13.770903,5.1610847
14500,14.915107,4.666829
14501,14.665605,5.727947
14502,-3.4607456,8.998767
14503,4.001503,-1.1829387
14504,-3.9144874,8.383717
14505,4.0765142,4.107741
14506,4.4712424,-1.719806
14507,11.461913,14.8027725
14508,-1.4425559,10.278893
14509,13.710002,5.582417
14510,15.461303,5.652632
14511,-1.8751001,11.796985
14512,5.144861,4.03022
14513,-2.3684363,12.279695
14514,13.994117,4.218056
14515,-1.23541,3.955861
14516,3.2786996,-2.1129673
14517,11.634378,3.5270877
14518,11.498374,2.422679
14519,15.306239,4.363169
14520,11.484645,6.228694
14521,7.495827,15.823681
14522,5.0415773,-4.1338534
14523,11.094433,15.670477
14524,5.173214,4.5499296
14525,15.160049,6.330806
14526,14.064429,7.057005
14527,1.8215824,2.0773013
14528,8.591237,15.825975
14529,3.261155,-1.6894689
14530,-1.3380629,4.65874
14531,14.016131,5.298084
14532,13.864628,4.8860817
14533,4.735639,4.749388
14534,9.05518,15.750896
14535,13.657477,5.6658177
14536,8.958665,15.163473
14537,11.075734,2.457623
14538,4.8987417,-4.7502284
14539,9.688198,15.5339155
14540,9.052084,14.821945
14541,9.720474,15.191593
14542,14.647872,3.8104544
14543,15.461747,6.2578306
14544,11.417883,6.471319
14545,4.2056994,-0.96011215
14546,1.8066288,2.0307493
14547,14.954489,4.693571
14548,9.282107,15.5455475
14549,4.327941,-4.227241
14550,12.282188,14.524989
14551,14.156461,5.693088
14552,14.736649,4.053
14553,-3.7505891,8.045486
14554,-3.7234464,8.115544
14555,10.253558,15.435465
14556,4.7887926,-4.2938457
14557,11.46446,13.840397
14558,13.622575,7.807605
14559,11.618789,4.840337
14560,9.855402,14.87931
14561,-1.6408434,11.728065
14562,9.43869,17.696644
14563,10.982176,14.835868
14564,13.106057,2.6786005
14565,10.198824,15.527368
14566,14.826906,4.4571624
14567,14.463257,4.208278
14568,15.773741,7.2565026
14569,14.986461,4.462916
14570,3.8419816,-1.4238085
14571,4.293185,-1.594543
14572,5.2244964,-4.857826
14573,13.412238,7.348422
14574,11.622276,2.6903384
14575,9.864205,15.400523
14576,14.723197,7.765715
14577,14.316945,5.1911464
14578,4.4471097,-3.976721
14579,4.293212,-1.3688732
14580,9.548184,16.176453
14581,15.355153,8.571567
14582,13.878412,3.167943
14583,13.663344,7.37738
14584,11.558004,3.515652
14585,12.111678,2.86384
14586,4.285283,-3.9157124
14587,14.887659,4.6422505
14588,14.476206,3.8778157
14589,10.417417,15.679295
14590,5.2854075,-3.884546
14591,7.716433,16.064823
14592,15.519514,6.3850718
14593,-3.8613262,9.488878
14594,-3.140996,9.331556
14595,10.7551565,2.5877185
14596,-2.1753082,11.63317
14597,12.187614,5.379702
14598,12.865742,6.071313
14599,8.452361,17.567905
14600,-4.1150417,8.64296
14601,5.6117797,-3.7373116
14602,13.310185,5.951158
14603,8.990122,16.22265
14604,15.90742,7.392048
14605,13.614429,6.719865
14606,7.80449,14.655068
14607,13.636555,6.546272
14608,5.1959906,-4.7673426
14609,8.460647,13.697941
14610,3.8811014,-2.019507
14611,14.31452,8.780093
14612,13.1031275,4.4218397
14613,7.1661167,15.976608
14614,9.900449,16.140734
14615,9.098518,15.762399
14616,8.929775,17.251175
14617,3.0780203,-1.956619
14618,12.965175,5.9542575
14619,3.7405596,-1.3906105
14620,1.8303158,2.055382
14621,4.4707503,4.2850223
14622,13.726224,2.856449
